Conflict,Size_company,Time,Clr,Returns,Workers,Osn_sred,Zapas,Deb_dolg,Active,Sr_obiaz,Sobs_capital,Renue,Sebestoist_sales,Profit,Profit_pure,Period_dolg_dnu,Period_zapas_dni,Period_deb_dolg_dni,Koef_autonomi,Cfl,Cal,proba,logit,pred,match,distance
1,1,0,1.3837,0.0552,10.0,11848000.0,10356000.0,18617000.0,40918000,21008000,8161000,82834000,76713000.0,5198000.0,4576000.0,81.36,36.5,67,0.1994,0.8908,0.0046,0.006555020654546871,-5.020947411658355,0,15418.0,-9.354091607072235e-06
1,1,1,1.7611,0.115,20.0,5379000.0,8844000.0,21222000.0,37077000,17999000,15158000,116000000,99347000.0,14080000.0,13342000.0,51.76,35.8,60,0.4088,1.2697,0.0907,0.006594106364064967,-5.014963060497123,0,19388.0,-2.096286550745674e-05
1,1,1,1.0711,0.0149,7.0,41000.0,16247000.0,9335000.0,25725000,23978000,1748000,22011000,21449000.0,400000.0,328000.0,259.73,165.3,118,0.0679,0.3936,0.0043,0.006599213232263968,-5.014183759973938,0,10328.0,-3.174152716223233e-05
1,1,1,1.6303,0.0228,13.0,608000.0,16111000.0,16067000.0,40236000,24307000,11823000,77065000,58468000.0,2225000.0,1755000.0,117.31,66.7,60,0.2938,0.9675,0.3036,0.006607975039137756,-5.01284811577558,0,5190.0,-2.7758408147171565e-05
1,1,1,1.0031,0.0028,5.0,186000.0,998000.0,8230000.0,9991000,9775000,216000,55871000,24956000.0,194000.0,155000.0,82.2,4.6,29,0.0216,0.901,0.0506,0.006616538055794823,-5.011544473737706,0,30639.0,-3.747105360396574e-05
1,1,0,0.9872,0.0001,2.0,790000.0,17421000.0,14476000.0,34748000,34398000,260000,51024000,50457000.0,120000.0,3000.0,237.15,106.5,98,0.0075,0.4808,0.0599,0.006624475716727901,-5.010337532396912,0,26611.0,-1.1640984097560647e-05
1,1,0,1.6914,0.0008,14.0,3000.0,22401000.0,13720000.0,43108000,25485000,11883000,74531000,52764000.0,126000.0,59000.0,151.88,94.3,73,0.2757,0.8124,0.273,0.006625163136776449,-5.010233076047368,0,22177.0,-4.4739439137408965e-05
1,1,1,0.9821,0.0015,1.0,881000.0,12363000.0,12876000.0,31492000,31169000,257000,56455000,56159000.0,123000.0,83000.0,166.49,53.3,85,0.0082,0.5855,0.1724,0.006655336289604725,-5.005658714744282,0,31965.0,-2.250519027136022e-05
1,1,0,1.1179,0.0203,6.0,352000.0,20715000.0,28594000.0,54497000,48314000,5965000,63467000,57895000.0,1600000.0,1291000.0,284.81,112.0,174,0.1095,0.6891,0.0973,0.006672235285461878,-5.0031057557812915,0,9889.0,-3.8081840192383254e-05
1,1,1,20.5106,0.1793,61.0,2634000.0,13820000.0,16440000.0,51039000,2360000,38679000,61312000,35322000.0,15472000.0,10995000.0,14.19,104.7,142,0.7578,14.6547,7.6886,0.00667751611842246,-5.002309288664881,0,942.0,-9.349209046938256e-06
1,0,1,1.8966,0.0231,20.0,112000.0,28671000.0,41104000.0,70125000,36915000,33210000,142413000,137608000.0,4119000.0,3295000.0,98.93,75.3,97,0.4736,1.1199,0.0064,0.006683787434423581,-5.0013642469339885,0,27892.0,-8.313055425368532e-06
1,1,1,1.217,0.0342,3.0,2936000.0,13744000.0,44361000.0,62689000,49100000,4489000,50941000,51274000.0,1884000.0,1742000.0,242.63,90.3,222,0.0716,0.937,0.0336,0.006698040365846078,-4.999219705165658,0,3464.0,-2.094915053874047e-05
1,1,0,1.1518,0.0062,22.0,21368000.0,5048000.0,12329000.0,38893000,15209000,10597000,58041000,57518000.0,928000.0,358000.0,88.78,25.2,82,0.2725,0.8198,0.0092,0.006749697049296674,-4.991485077412627,0,18953.0,-1.9270303015517243e-06
1,0,0,2.7587,0.0155,26.0,849000.0,16154000.0,16856000.0,39581000,14040000,25541000,223855000,218929000.0,4521000.0,3479000.0,23.69,33.3,20,0.6453,1.6081,0.4075,0.006763060548419392,-4.989493713855697,0,29259.0,-4.3416636670734476e-05
1,0,0,0.8277,0.0379,23.0,3517000.0,6456000.0,13438000.0,32163000,27430000,3722000,71738000,50801000.0,3235000.0,2722000.0,100.23,23.8,37,0.1157,0.5923,0.0348,0.006778773326195789,-4.987157265165575,0,29644.0,-3.1052358230532207e-05
1,0,1,1.0378,0.0018,3.0,4078000.0,18648000.0,23677000.0,49197000,43106000,6091000,149102000,139845000.0,471000.0,274000.0,130.54,60.3,54,0.1238,0.6052,0.0013,0.006804803581078286,-4.9832984453784706,0,17463.0,-1.5106343644433196e-05
1,1,0,1.0583,0.0006,13.0,394000.0,3645000.0,15494000.0,20389000,18893000,1496000,67632000,64507000.0,1018000.0,42000.0,38.63,24.8,50,0.0734,0.8654,0.0453,0.0068086134433324895,-4.982734887721469,0,10983.0,-3.766243814062875e-05
1,1,1,1.1011,0.0048,13.0,442000.0,5534000.0,3041000.0,11467000,10013000,1454000,79042000,75813000.0,1163000.0,382000.0,48.06,49.0,9,0.1268,0.5484,0.2447,0.006821997174146825,-4.980757635839832,0,31901.0,-3.122905496333317e-05
1,1,0,1.0637,0.0278,9.0,3623000.0,20766000.0,29663000.0,64995000,57696000,7300000,84667000,80162000.0,2953000.0,2352000.0,247.93,60.9,156,0.1123,0.7038,0.1897,0.0068337567783394075,-4.97902350204217,0,28369.0,-5.096293116935158e-05
1,0,0,1.1598,0.007,5.0,2869000.0,14374000.0,40892000.0,59542000,48866000,4892000,143812000,138055000.0,1395000.0,1004000.0,119.0,40.8,89,0.0822,0.8656,0.0288,0.006857069868493535,-4.975594373764609,0,6365.0,-3.381284065540058e-05
1,1,1,1.191,0.0194,10.0,125000.0,12517000.0,13037000.0,26934000,22510000,3424000,102071000,92381000.0,2459000.0,1979000.0,72.36,29.8,44,0.1271,0.6349,0.0288,0.006858355612888744,-4.97540559033237,0,18588.0,-1.5595988831940133e-05
1,0,1,2.4413,0.013,26.0,1340000.0,24738000.0,7318000.0,36439000,14377000,22062000,224802000,219113000.0,3815000.0,2927000.0,26.28,40.4,11,0.6055,0.7207,0.2117,0.006871362938993506,-4.9734977230102135,0,3762.0,-8.444311044186747e-06
1,0,1,2.3546,0.0638,29.0,9244000.0,15229000.0,73923000.0,98668000,37979000,53912000,168660000,156442000.0,12006000.0,10757000.0,81.74,28.1,149,0.5464,1.9536,0.0072,0.006885046841906737,-4.9714944852179395,0,25971.0,-2.2884476391205055e-05
1,1,0,18.3599,0.1961,63.0,4475000.0,12079000.0,8950000.0,41507000,2017000,29490000,65800000,39808000.0,14678000.0,12906000.0,20.07,71.8,70,0.7105,12.3713,7.9341,0.006893850194518799,-4.970207818400341,0,8820.0,-8.550310819366302e-06
1,1,0,1.3483,0.0033,6.0,1145000.0,34014000.0,15289000.0,100896000,69503000,5546000,90495000,41217000.0,399000.0,301000.0,375.45,170.9,75,0.055,0.8589,0.5071,0.006925405368020895,-4.965609194440568,0,15444.0,-2.3393849018837898e-05
1,1,0,0.7656,0.066,2.0,16244000.0,20000000.0,154000.0,66408000,65524000,884000,10628000,2920000.0,877000.0,701000.0,4074.63,686.9,66,0.0133,0.4604,0.4307,0.006957433545036589,-4.960962866832547,0,28801.0,-2.1057696478976595e-05
1,1,0,0.9968,0.0185,15.0,1628000.0,35257000.0,887000.0,38550000,37041000,1509000,65592000,58632000.0,1486000.0,1216000.0,247.12,141.4,77,0.0391,0.045,0.0006,0.0069577469794260115,-4.960917501928221,0,17390.0,-3.935896297768693e-05
1,0,0,1.6025,0.0093,20.0,922000.0,35006000.0,51498000.0,90527000,55915000,34612000,150981000,148607000.0,1753000.0,1402000.0,111.3,77.0,106,0.3823,0.9765,0.0555,0.006960243855995612,-4.960556189129,0,3999.0,-5.838729052953795e-05
1,0,1,1.0183,0.0109,5.0,186000.0,21840000.0,19035000.0,152370000,149445000,2919000,67763000,58688000.0,876000.0,739000.0,875.76,65.8,94,0.0192,0.8722,0.6816,0.0069652591785041304,-4.959830831056915,0,30434.0,-5.074448035102819e-06
1,1,1,1.2905,0.0002,28.0,16846000.0,2967000.0,13718000.0,33972000,13271000,10239000,58207000,56759000.0,559000.0,10000.0,83.33,18.1,69,0.3014,1.0669,0.0332,0.006980166645268554,-4.957677845843017,0,18009.0,-2.497501999876306e-06
1,0,0,1.0439,0.0077,3.0,4040000.0,7905000.0,59393000.0,75669000,68282000,7387000,157746000,148792000.0,1479000.0,1212000.0,136.61,30.7,96,0.0976,0.9281,0.0575,0.007000224043412699,-4.954788283677435,0,1479.0,-5.228956393654727e-05
1,0,0,0.7468,0.0205,7.0,37323000.0,47215000.0,49901000.0,135220000,131076000,4144000,58312000,55414000.0,1593000.0,1193000.0,792.45,286.6,328,0.0306,0.3866,0.0059,0.007004185982634935,-4.954218480699892,0,18975.0,-4.992043971707716e-05
1,1,1,0.5453,0.0066,9.0,23135000.0,9399000.0,12318000.0,49979000,49229000,750000,64943000,48339000.0,629000.0,427000.0,220.3,41.5,55,0.015,0.3543,0.0291,0.007006291786696549,-4.95391575586198,0,26734.0,-2.651019328148152e-05
1,1,1,1.3013,0.0021,4.0,44000.0,50747000.0,22008000.0,117086000,85767000,1318000,47580000,14939000.0,154000.0,100000.0,1285.14,374.8,153,0.0113,0.7096,0.4028,0.007012186359777196,-4.953068847734123,0,1252.0,-5.321710170935745e-05
1,1,0,1.1821,0.0332,7.0,3724000.0,8392000.0,64794000.0,84002000,67914000,6762000,101731000,89253000.0,4192000.0,3382000.0,174.75,37.5,140,0.0805,1.0585,0.0829,0.007044513555369614,-4.948436740935607,0,4483.0,-2.7011159556167286e-05
1,0,1,1.4002,0.0363,26.0,11637000.0,11700000.0,46610000.0,72463000,43442000,29021000,164901000,151998000.0,7486000.0,5987000.0,92.56,45.1,85,0.4005,1.1308,0.0579,0.007054566710040926,-4.947000543758134,0,28394.0,-1.5628156448066477e-05
1,1,0,1.2671,0.011,28.0,2249000.0,6581000.0,13098000.0,22279000,15808000,6471000,95974000,89752000.0,1711000.0,1056000.0,55.6,19.0,60,0.2905,0.8508,0.0222,0.0070547245946950676,-4.9469780045129745,0,32103.0,-2.379017963072272e-05
1,1,1,1.1369,0.0152,21.0,98000.0,21258000.0,32727000.0,54721000,47833000,6888000,44875000,41237000.0,907000.0,682000.0,385.6,134.6,262,0.1259,0.6925,0.005,0.007100153683805904,-4.9405133698373005,0,16971.0,-2.0455360195903438e-05
1,1,0,0.9106,-0.0329,12.0,10618000.0,99000.0,35704000.0,47933000,40977000,2060000,87018000,81770000.0,-2771000.0,-2864000.0,242.91,0.7,189,0.043,0.9082,0.021,0.007127062512228284,-4.936703537972799,0,32052.0,-1.767701777133368e-05
1,1,1,0.5945,0.0253,1.0,18890000.0,20000000.0,3686000.0,46315000,46133000,182000,3840000,2190000.0,124000.0,97000.0,3740.0,950.5,180,0.0039,0.1609,0.0003,0.007133839033350769,-4.935746349077518,0,17270.0,-1.6308489399818882e-05
1,1,1,0.8088,0.0075,20.0,3401000.0,84000.0,10459000.0,14413000,13616000,798000,70317000,61210000.0,659000.0,527000.0,69.85,0.3,48,0.0554,0.8026,0.0205,0.007144559314670318,-4.934233943047625,0,22637.0,-2.9586100875889088e-05
1,0,1,2.2316,0.0057,15.0,100000.0,22453000.0,80281000.0,134217000,60099000,74118000,238103000,242182000.0,1946000.0,1358000.0,165.27,37.2,126,0.5522,1.858,0.5222,0.007158760601125298,-4.932233905916144,0,11235.0,-2.9192125884591746e-05
1,1,0,3.4475,0.0107,36.0,34000.0,124159000.0,55848000.0,181398000,52607000,128791000,173587000,130630000.0,2555000.0,1855000.0,114.22,234.1,123,0.71,1.0874,0.0135,0.007158990693944781,-4.932201533248429,0,15722.0,-3.0012867860307324e-05
1,1,0,1.0159,0.0063,5.0,192000.0,14109000.0,23710000.0,65765000,64547000,1218000,125842000,121287000.0,998000.0,789000.0,114.76,20.8,44,0.0185,0.7973,0.4242,0.0071619146911170665,-4.93179023448235,0,18436.0,-4.8451618208211755e-05
1,1,1,1.0559,0.0264,9.0,3113000.0,7488000.0,42493000.0,59031000,52960000,6071000,127610000,124099000.0,4263000.0,3370000.0,220.87,82.9,135,0.1028,0.9145,0.1121,0.007197985337695671,-4.926730090503634,0,6437.0,-0.00013747971272248805
1,1,0,1.0922,0.0325,24.0,87000.0,32929000.0,15270000.0,48459000,44289000,4170000,45070000,31296000.0,2100000.0,1465000.0,513.26,278.0,133,0.0861,0.3487,0.0037,0.007203505522417136,-4.925957917290131,0,8239.0,-5.7275011851487534e-05
1,1,0,2.7082,-0.0084,28.0,3883000.0,252000.0,46177000.0,50315000,17145000,2743000,67785000,66508000.0,1530000.0,-569000.0,75.64,1.2,231,0.0545,2.6935,0.0002,0.007220608631773002,-4.923569228203567,0,7425.0,-2.6853833587026088e-05
1,1,0,3.4326,0.0041,26.0,119593000.0,1665000.0,390412000.0,1338122000,294146000,902886000,80443000,97833000.0,5564000.0,327000.0,1099.72,8.8,1647,0.6747,3.4269,2.0941,0.0073004777057039715,-4.912488237226132,0,24289.0,-0.00020819900289748006
1,1,1,1.3021,0.0016,28.0,328000.0,3418000.0,18484000.0,22247000,16833000,5414000,99913000,99258000.0,331000.0,160000.0,92.24,18.0,89,0.2434,1.0991,0.001,0.007312258626135436,-4.9108639511258065,0,10795.0,-9.016008225781746e-05
1,1,0,1.1859,0.0679,3.0,4500000.0,39689000.0,102400000.0,147526000,120605000,14704000,194055000,177176000.0,15898000.0,13178000.0,172.75,49.8,136,0.0997,0.8568,0.0078,0.007315549705851928,-4.91041066001262,0,8447.0,-4.368785365738148e-05
1,1,1,1.4387,0.0704,43.0,276000.0,16895000.0,32016000.0,49330000,34095000,15235000,52674000,36346000.0,5214000.0,3706000.0,206.78,62.5,160,0.3088,0.9432,0.0042,0.007328863572590928,-4.908578961313606,0,11031.0,-3.5968892311721845e-05
1,0,0,1.7318,0.0051,19.0,47000.0,16490000.0,61386000.0,80475000,46443000,31882000,236080000,246937000.0,2037000.0,1196000.0,47.89,22.8,74,0.3962,1.3767,0.0549,0.007346329832725608,-4.90618098595354,0,14279.0,-0.00011077935922809701
1,1,1,1.1206,0.0065,25.0,155000.0,42730000.0,17472000.0,60798000,54117000,6681000,69587000,56567000.0,740000.0,454000.0,303.32,206.5,75,0.1099,0.331,0.0077,0.007466956085942852,-4.889772874671424,0,16648.0,-2.5452887602916974e-05
1,1,1,0.9699,0.002,29.0,5616000.0,187000.0,39672000.0,45655000,41283000,3312000,81718000,78685000.0,2601000.0,167000.0,43.09,0.7,172,0.0725,0.9653,0.0044,0.0074695111305185195,-4.889428178725361,0,29121.0,-0.00015974276155361622
1,1,0,1.0707,-0.0159,13.0,15000.0,8507000.0,30347000.0,39942000,37068000,2874000,168678000,171404000.0,-2405000.0,-2681000.0,90.4,32.2,68,0.072,0.8412,0.0223,0.007575357209425926,-4.875250576375935,0,14649.0,-8.517827060572358e-06
1,1,0,1.2708,0.0074,42.0,1030000.0,18938000.0,22258000.0,44049000,33851000,9660000,87170000,89081000.0,2769000.0,645000.0,97.02,52.5,80,0.2193,0.7114,0.0539,0.007585051784345565,-4.873961874414704,0,12715.0,-6.138759745244471e-05
1,0,0,1.0203,0.0134,8.0,14948000.0,30593000.0,91420000.0,137031000,119650000,6512000,192868000,188908000.0,4074000.0,2594000.0,208.22,29.7,138,0.0475,0.7646,0.0006,0.007593452839195547,-4.872846441608043,0,807.0,-7.991647342020514e-05
1,0,0,1.0833,0.0898,30.0,10929000.0,152738000.0,44668000.0,221300000,194194000,27106000,131192000,85782000.0,15242000.0,11781000.0,905.06,404.1,175,0.1225,0.2968,0.0571,0.007621805160955025,-4.869091040021128,0,19257.0,-0.00016945160149095528
1,1,0,0.7487,0.005,25.0,20455000.0,16796000.0,27965000.0,69594000,65635000,1380000,124909000,85435000.0,1097000.0,629000.0,224.46,38.3,59,0.0198,0.4928,0.0283,0.007799937549721914,-4.84580903559058,0,3985.0,-0.0001307257377751725
1,0,0,1.1363,0.0489,29.0,14116000.0,28520000.0,71268000.0,120951000,94024000,26927000,255563000,237289000.0,15611000.0,12486000.0,95.2,28.7,84,0.2226,0.8329,0.0749,0.007821927888325458,-4.842971542145408,0,23504.0,-2.0182679774549683e-05
1,0,0,1.4024,0.0377,28.0,2216000.0,54404000.0,99313000.0,169135000,119020000,42224000,267222000,193575000.0,12741000.0,10084000.0,266.3,37.2,174,0.2496,0.9453,0.0868,0.007876487721557532,-4.835965523987254,0,525.0,-1.7391359079077517e-05
1,0,1,0.8364,0.0006,17.0,23237000.0,44364000.0,54987000.0,126964000,124013000,2951000,188714000,182224000.0,655000.0,119000.0,300.72,54.4,204,0.0232,0.4786,0.0352,0.007975861569471183,-4.82332776345895,0,10768.0,-2.543281602473968e-05
1,1,1,3.2234,0.0164,27.0,129100000.0,2194000.0,335520000.0,1334626000,296659000,900088000,96892000,120087000.0,6128000.0,1591000.0,907.09,10.6,704,0.6744,3.216,2.0767,0.007977069614532147,-4.823175094528362,0,17222.0,-0.00017414217927580466
1,1,0,0.9974,0.02,25.0,6694000.0,8614000.0,73473000.0,101515000,95071000,3551000,113544000,101272000.0,2657000.0,2271000.0,229.34,19.9,165,0.035,0.9068,0.1256,0.00797822833546395,-4.823028680573106,0,30476.0,-5.592673001064696e-05
1,1,1,4.6052,0.0086,43.0,54000.0,98503000.0,61247000.0,162130000,35194000,126936000,302258000,260730000.0,3626000.0,2590000.0,95.42,162.1,65,0.7829,1.8064,0.0012,0.007983697086348369,-4.822337943335799,0,26595.0,-8.24468403326506e-05
1,0,1,1.0764,0.0091,14.0,11914000.0,123703000.0,31645000.0,267098000,237053000,23344000,164619000,145327000.0,2166000.0,1501000.0,492.01,211.4,66,0.0874,0.5545,0.2361,0.007994252206879163,-4.821006092100885,0,18900.0,-0.00012517807220913113
1,0,0,1.9052,0.038,50.0,28464000.0,810000.0,54804000.0,125717000,50583000,75134000,332997000,317846000.0,15817000.0,12654000.0,69.12,0.6,64,0.5976,1.8892,0.8057,0.008162051919960603,-4.800064137005551,0,411.0,-2.9806404264753894e-05
1,1,1,0.8793,0.0028,16.0,14827000.0,221000.0,54327000.0,79701000,73775000,1102000,212763000,201526000.0,1023000.0,591000.0,126.4,0.4,92,0.0138,0.8764,0.019,0.00827381003281754,-4.786351942764731,0,30012.0,-0.0001351406130201127
1,1,0,1.1278,0.0039,61.0,952000.0,13510000.0,10433000.0,28441000,24373000,3568000,71654000,68287000.0,2436000.0,278000.0,138.41,70.2,48,0.1255,0.5735,0.1455,0.008278324918867465,-4.785801854996979,0,12706.0,-4.7159224708437364e-05
1,0,0,1.9848,0.0345,43.0,1304000.0,44630000.0,2340000.0,50417000,24745000,25672000,432607000,411610000.0,16119000.0,14941000.0,24.43,33.4,3,0.5092,0.1812,0.0866,0.008293847991462823,-4.783912811544571,0,13601.0,-1.8158682887126076e-05
1,0,0,1.0518,0.0289,10.0,6171000.0,17438000.0,164269000.0,224652000,207713000,11228000,283133000,97572000.0,10337000.0,8173000.0,541.1,22.8,145,0.05,0.9679,0.1722,0.008328963927731253,-4.779652365405715,0,13944.0,-2.0856866355778436e-05
1,1,1,1.083,0.0062,60.0,996000.0,14060000.0,8303000.0,30688000,27417000,3271000,71385000,67855000.0,2596000.0,443000.0,143.28,64.7,40,0.1066,0.5702,0.2673,0.008367411167611138,-4.775008126831123,0,2053.0,-5.107722889263755e-05
1,1,1,1.0064,0.0145,38.0,45000.0,602000.0,169932000.0,181587000,180384000,1196000,49990000,45252000.0,1110000.0,727000.0,1347.79,7.1,1158,0.0066,1.0031,0.061,0.008402831973745407,-4.770748155431081,0,4434.0,-0.0001761197746290577
1,0,0,0.9628,0.01,18.0,53381000.0,135881000.0,68592000.0,298555000,254133000,25321000,199412000,179988000.0,2419000.0,1987000.0,497.77,237.6,92,0.0848,0.4282,0.1542,0.008594118481085376,-4.74804594636098,0,11050.0,-6.540208278948967e-05
1,0,1,1.439,0.0042,43.0,707000.0,34431000.0,5836000.0,44379000,30348000,10731000,329560000,324333000.0,2730000.0,1390000.0,33.08,36.7,4,0.2418,0.3045,0.1122,0.008690944431753313,-4.736744734374402,0,18308.0,-0.00033805326581681783
1,0,1,1.4483,0.0421,46.0,29783000.0,331000.0,62279000.0,133590000,71065000,62525000,417617000,395972000.0,21987000.0,17590000.0,111.44,0.9,78,0.468,1.4437,0.5673,0.008729327287746454,-4.732299318576283,0,11081.0,-0.0001346691136738798
1,0,1,1.0659,0.1643,62.0,13702000.0,13264000.0,44299000.0,104301000,84158000,20143000,457651000,372504000.0,75175000.0,75175000.0,54.57,10.4,27,0.1931,0.9083,0.3819,0.008892232625168955,-4.71364511757235,0,19605.0,-0.00012365790174673208
1,0,1,2.2714,0.0739,95.0,6881000.0,4296000.0,70338000.0,82904000,33469000,49435000,291013000,243283000.0,29254000.0,21495000.0,45.16,10.3,86,0.5963,2.1431,0.0256,0.008953717151136718,-4.706692466203973,0,6405.0,-3.107139351676835e-05
1,1,0,17.092,-0.3758,39.0,2901000.0,28760000.0,71626000.0,114045000,6487000,107558000,211480000,194575000.0,-78880000.0,-79477000.0,8.9,71.4,174,0.9431,12.6585,1.6171,0.008964228912423114,-4.7055085371559375,0,5397.0,-6.378292820841125e-05
1,0,1,1.0178,0.0553,29.0,14452000.0,137773000.0,90212000.0,273590000,254601000,18989000,308522000,296103000.0,21671000.0,17051000.0,264.64,135.7,94,0.0694,0.4767,0.1224,0.008997763406522558,-4.701740755167055,0,27502.0,-0.0002531207471747621
1,0,1,1.2333,0.0046,33.0,4084000.0,65270000.0,98930000.0,169279000,133945000,33660000,302379000,230916000.0,1805000.0,1391000.0,180.32,76.6,97,0.1988,0.746,0.0029,0.00905991931038746,-4.694793855143296,0,13353.0,-9.415430176318296e-05
1,0,1,1.2905,0.0216,27.0,8160000.0,26032000.0,91721000.0,126958000,92058000,13642000,385421000,375295000.0,10188000.0,8317000.0,68.23,19.1,51,0.1075,1.0077,0.0114,0.009158458321742138,-4.683876765112294,0,14576.0,-0.0005688316995833276
1,1,0,1.1706,0.0255,30.0,686000.0,2676000.0,34922000.0,240787000,205115000,35672000,311746000,291519000.0,9957000.0,7943000.0,325.95,9.0,94,0.1481,1.1575,0.9871,0.00920541264845474,-4.678715592283352,0,12517.0,-9.509425959919326e-05
1,0,1,1.9055,0.0751,74.0,7874000.0,115530000.0,156595000.0,478978000,243251000,235122000,352852000,250251000.0,34584000.0,26493000.0,388.09,107.7,147,0.4909,1.4306,0.7802,0.009606310970080963,-4.63568225456476,0,6690.0,-0.00035432500398435707
1,0,0,2.5472,0.0749,94.0,15255000.0,7140000.0,108308000.0,137703000,48071000,89632000,470533000,405753000.0,44221000.0,35238000.0,34.43,4.4,69,0.6509,2.3987,0.0787,0.00962753859864718,-4.633453500105404,0,24486.0,-4.61489007896887e-06
1,0,0,0.9816,0.1283,76.0,16179000.0,19187000.0,33016000.0,88483000,73012000,15471000,471325000,398311000.0,60486000.0,60486000.0,57.42,12.6,30,0.1748,0.7189,0.2667,0.009803377954550326,-4.615176516010703,0,4129.0,-0.00014075721992767853
1,0,0,1.0196,0.0099,14.0,7049000.0,67253000.0,65520000.0,252549000,240786000,7238000,435808000,407088000.0,4749000.0,4319000.0,173.58,37.3,35,0.0287,0.7403,0.4468,0.009804367338582474,-4.615074599155889,0,4173.0,-0.00015076301803329528
1,0,1,1.0566,0.0269,91.0,1523000.0,17802000.0,28956000.0,50903000,46355000,4549000,147150000,137682000.0,4955000.0,3953000.0,92.25,27.8,70,0.0894,0.6725,0.0479,0.009948735472586092,-4.600311269227087,0,4516.0,-3.8887679348675874e-05
1,1,1,1.0397,0.0013,86.0,2358000.0,37123000.0,28121000.0,113022000,83134000,8963000,90915000,81438000.0,1857000.0,122000.0,168.61,140.9,147,0.0793,0.5931,0.2008,0.00996310619750065,-4.598853318706454,0,10985.0,-0.0011108344951855642
1,0,0,2.0162,0.0274,68.0,7075000.0,112817000.0,141567000.0,465281000,219107000,244836000,479655000,361700000.0,22581000.0,13164000.0,232.02,86.9,113,0.5262,1.5013,0.8505,0.010025620220312345,-4.592535225141598,0,9009.0,-0.00040225642744040613
1,0,1,1.0506,0.0033,74.0,481000.0,91528000.0,41715000.0,141699000,134420000,7279000,186623000,128353000.0,907000.0,621000.0,255.6,132.2,85,0.0514,0.3697,0.051,0.010088023299533693,-4.586267118463332,0,5173.0,-0.00017295970226260948
1,0,0,1.0063,0.0018,25.0,1744000.0,165623000.0,71340000.0,244491000,241228000,3263000,430335000,420782000.0,1740000.0,770000.0,208.02,111.4,118,0.0133,0.3197,0.024,0.010198034413784826,-4.575309891168193,0,6820.0,-0.00045138702645797224
1,0,0,1.1012,0.0266,38.0,10965000.0,65985000.0,129515000.0,208842000,179684000,24886000,422927000,414507000.0,13362000.0,11240000.0,119.36,39.7,95,0.1192,0.734,0.0132,0.010260658157004325,-4.569124631852366,0,9446.0,-0.0007389561724746585
1,1,0,0.9099,0.0002,83.0,2423000.0,59891000.0,35377000.0,143748000,128872000,9802000,134472000,122600000.0,1872000.0,22000.0,123.07,131.7,86,0.0682,0.4451,0.1432,0.010346228983821266,-4.560733051783103,0,7566.0,-0.0004143852357643141
1,0,0,1.3246,0.0177,61.0,33559000.0,54122000.0,219921000.0,318724000,215278000,19356000,187685000,182913000.0,4192000.0,3328000.0,282.81,80.9,378,0.0607,1.0732,0.0517,0.010650624334656978,-4.531429017373192,0,7235.0,-0.00015248574858528485
1,0,1,0.9328,0.0232,55.0,30989000.0,29085000.0,169199000.0,238344000,222286000,16058000,234535000,228122000.0,6832000.0,5430000.0,236.35,36.0,247,0.0674,0.802,0.0408,0.010668036405178756,-4.529777912238737,0,3223.0,-0.0001893415859646197
1,1,1,1.0568,0.0473,28.0,2354000.0,10197000.0,287798000.0,358580000,337072000,21508000,272658000,252011000.0,16074000.0,12902000.0,477.88,7.0,384,0.06,1.0266,0.1728,0.01085075772205847,-4.512610308757825,0,5845.0,-8.332061309346273e-06
1,0,0,0.9482,0.0103,59.0,137064000.0,15779000.0,168691000.0,330270000,201559000,126808000,358696000,246308000.0,5259000.0,3683000.0,53.11,17.9,183,0.384,0.8699,0.0319,0.010867829868757931,-4.511020925753729,0,4578.0,-0.0008337963197329046
1,0,0,1.0549,0.011,42.0,3068000.0,63302000.0,161950000.0,228951000,214132000,8181000,453124000,263761000.0,6342000.0,4965000.0,254.0,42.4,110,0.0357,0.7593,0.0002,0.011028630496438206,-4.496170718413233,0,3693.0,-0.0003097536371203802
1,0,0,1.0941,0.014,94.0,3028000.0,63809000.0,86658000.0,203269000,175767000,19956000,201165000,157379000.0,3732000.0,2816000.0,337.39,90.9,183,0.0982,0.7311,0.2353,0.011270418387656632,-4.4742394167822335,0,3573.0,-0.00010282590817478621
1,1,0,1.4931,0.0307,18.0,517000.0,25277000.0,192184000.0,408279000,273089000,135142000,693519000,648940000.0,26454000.0,21281000.0,281.37,11.4,232,0.331,1.4006,0.6785,0.011315985125216007,-4.470158442003669,0,13457.0,-0.00014169782374562345
1,0,1,1.7414,0.0377,130.0,7848000.0,2140000.0,122654000.0,195907000,101980000,83446000,195966000,150407000.0,10521000.0,7383000.0,207.2,4.6,230,0.4259,1.7205,0.0012,0.011721313200248372,-4.434555903958062,0,1751.0,-0.0009514606569709372
1,0,0,1.84,0.0281,125.0,4150000.0,2105000.0,132391000.0,224508000,112659000,89402000,211584000,154496000.0,7908000.0,5956000.0,201.96,3.7,220,0.3982,1.8213,0.0014,0.011799372757771846,-4.427839367205762,0,10009.0,-0.00035272229586791326
1,0,0,1.0317,0.0035,87.0,1356000.0,107532000.0,57367000.0,169858000,161547000,8310000,290789000,287821000.0,1311000.0,1032000.0,134.93,124.9,66,0.0489,0.3661,0.011,0.011801912758626595,-4.4276215542872635,0,31443.0,-0.0004919601188095868
